X,cntry,gndr,nwspol,netustm,agea,eduyrs,netusoft,ppltrst,pplfair,pplhlp,polintr,psppsgva,actrolga,psppipla,cptppola,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,prtdgcl,lrscale,stfeco,stfgov,stfdem,stfedu,stfhlth,gincdif,mnrgtjb,freehms,hmsfmlsh,hmsacld,euftf,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,happy,sclmeet,inprdsc,sclact,aesfdrk,health,hlthhmp,atchctr,atcherp,rlgdgr,rlgatnd,pray,gvrfgap,rfgfrpc,rfgbfml,elgcoal,elgngas,elghydr,elgnuc,elgsun,elgwind,elgbio,wrenexp,wrdpimp,wrtcfl,clmthgt1,wrclmch,lklmten,gvsrdcc,inctxff,sbsrnen,dfincac,smdfslv,uemplwk,slvpens,slvuemp,gvslvol,gvslvue,sbstrec,sbprvpv,sbeqsoc,sbbsntx,sblazy,sblwcoa,imsclbn,uentrjb,lbenent,bennent,admub,ubpay,ubedu,ubunp,ub50pay,ub50edu,ub50unp,ub20pay,ub20edu,ub20unp,ubsppay,ubspedu,ubspunp,bnlwinc,eduunmp,wrkprbf,basinc,eusclbf,eudcnbf,lkuemp,lknemny,hhmmb,domicil,estsz,wkdcorga,iorgact,hinctnta,hincfel,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun
19015,GB,2,60,NA,82,12,2,5,5,5,3,2,3,2,2,5,5,6,5,5,5,5,NA,6,6,6,5,6,6,3,3,4,2,3,5,3,3,3,5,4,4,5,4,2,3,3,3,2,9,5,6,5,6,3,4,3,3,4,4,3,4,4,3,3,4,3,NA,3,5,5,3,4,4,4,7,5,5,6,5,4,4,3,3,4,4,2,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,3,2,2,2,3,1,2,1,3,5,8,6,4,4,4,2,4,4,5,3,3,4,3,3,4,5,4,4,3,4,2,4,4,3,3
32382,LT,2,60,300,33,17,5,5,5,5,3,2,2,2,1,0,0,0,0,0,0,0,NA,NA,4,5,5,7,7,3,1,4,2,3,10,2,1,NA,0,0,NA,9,5,4,3,3,4,1,10,7,10,5,7,2,NA,3,NA,NA,NA,NA,NA,NA,NA,3,2,4,NA,1,0,0,1,1,1,3,NA,1,2,5,5,3,2,2,NA,4,3,2,4,2,3,2,NA,NA,NA,4,4,4,NA,NA,NA,NA,NA,NA,4,3,3,2,2,3,1,2,5,3,4,8,5,NA,3,5,4,5,5,6,4,5,4,6,5,5,6,5,6,4,6,6,5,5,6,4
15189,FI,2,60,120,64,16,5,7,7,5,2,2,2,2,2,8,8,9,4,5,6,7,3,2,3,6,6,9,8,5,1,4,1,2,3,3,3,2,2,8,5,9,6,3,3,3,4,1,10,9,9,3,5,4,2,4,1,3,1,2,5,5,4,3,4,2,NA,3,6,5,1,5,1,5,4,6,3,8,9,2,4,4,2,2,2,2,2,5,4,2,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,NA,3,3,2,2,3,1,NA,2,1,3,2,9,2,4,3,2,1,6,2,6,4,1,5,4,4,6,6,1,5,1,6,1,6,6,3,5
29810,IT,2,90,120,64,13,5,0,0,0,3,2,2,2,2,3,4,4,3,4,3,3,NA,7,3,4,4,4,4,4,2,5,1,1,0,1,1,1,0,0,0,7,6,2,3,3,4,1,10,0,0,1,1,1,3,1,1,3,4,1,5,5,5,2,2,1,NA,2,5,5,1,5,3,3,4,6,2,10,10,4,4,3,4,4,4,1,2,3,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,3,1,1,2,3,1,7,6,NA,3,5,6,5,5,5,6,5,5,6,5,5,6,5,5,5,5,6,5,5,5,6
7897,DE,2,75,30,61,11,5,5,8,4,2,3,2,3,3,3,2,2,3,4,5,4,2,5,7,4,7,8,8,4,2,5,1,2,8,3,2,3,2,4,3,8,4,3,4,3,4,1,9,9,1,1,1,1,1,1,1,2,4,1,4,4,2,4,3,2,NA,2,2,2,5,5,4,3,2,6,4,7,3,3,4,4,2,4,4,5,2,4,4,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,2,2,1,1,2,3,1,10,10,5,4,6,1,5,1,5,2,2,5,5,3,6,4,4,6,1,5,2,6,5,2,1
7417,CZ,1,60,NA,36,13,3,3,5,5,3,1,1,1,1,5,5,6,4,3,5,5,NA,5,3,2,5,6,4,3,4,4,2,2,9,2,2,2,5,9,4,9,6,2,3,3,4,1,10,10,1,1,1,1,4,5,2,2,3,4,3,3,5,4,1,3,NA,2,6,8,2,4,5,3,NA,1,9,9,1,4,4,2,4,4,3,3,5,4,5,2,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,2,3,3,2,2,2,2,1,4,3,5,0,0,8,3,5,3,3,2,5,5,3,4,4,2,5,4,2,5,5,4,2,4,5,4,3
27202,IL,1,30,720,21,12,5,5,3,3,4,1,1,NA,NA,5,7,3,NA,NA,5,0,NA,NA,7,0,7,8,8,2,2,4,2,3,NA,1,1,1,0,0,0,8,7,3,4,4,5,1,7,NA,7,3,7,1,NA,1,NA,NA,NA,NA,3,NA,NA,3,1,2,1,NA,NA,NA,NA,NA,4,4,NA,10,10,10,5,1,4,4,1,3,2,3,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,3,2,3,NA,NA,3,2,6,5,1,10,10,5,3,3,2,4,3,4,5,4,4,5,2,3,4,4,3,5,3,5,4,5,5,4
35632,NO,2,60,300,59,15,5,7,6,7,2,3,3,3,2,8,5,5,4,3,3,3,3,7,9,8,8,9,8,3,2,4,2,4,5,3,3,3,3,4,5,9,5,4,3,3,5,1,8,7,8,2,4,3,3,2,2,2,2,1,4,4,4,2,3,2,NA,3,6,4,4,4,3,3,3,8,7,7,6,4,4,4,2,4,4,2,3,2,4,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,NA,NA,1,1,2,2,4,9,5,7,4,5,2,3,3,5,4,3,5,5,3,4,4,3,5,5,5,4,4,5,6,4
32115,LT,1,195,240,77,18,5,9,9,2,3,2,1,3,1,9,NA,9,9,5,NA,NA,3,8,6,10,9,NA,9,4,3,2,4,1,5,3,3,3,6,7,4,10,2,4,NA,3,4,1,10,8,5,5,7,4,4,4,NA,3,5,1,5,5,5,2,2,2,NA,3,7,7,NA,4,5,2,NA,9,4,6,1,5,1,1,4,5,5,NA,5,NA,5,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,5,NA,1,2,3,4,10,10,4,3,3,1,6,1,6,4,6,6,6,6,5,6,6,6,5,6,5,5,6,6,5
34223,NL,2,45,210,20,15,5,7,7,7,2,3,2,3,3,6,6,6,6,7,6,6,NA,3,6,6,6,7,7,4,1,5,1,5,5,3,3,3,6,7,7,9,6,5,4,3,5,1,8,6,2,1,1,2,3,3,2,2,4,2,5,4,3,3,3,3,NA,3,4,4,4,4,4,3,4,7,6,7,7,3,4,4,4,3,3,3,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,3,2,2,3,2,1,2,1,5,NA,NA,NA,2,3,5,4,5,5,4,5,4,5,2,5,5,4,4,3,4,4,3,4,4,4,5
36818,PL,1,30,60,29,13,4,0,2,8,3,2,1,2,1,8,8,10,5,3,2,5,2,8,5,6,5,5,4,4,3,3,3,2,5,3,3,3,6,8,6,8,4,6,2,3,5,1,10,10,5,5,4,3,4,3,5,2,5,5,1,5,5,5,4,4,NA,3,4,6,3,3,3,3,2,2,3,10,5,3,4,4,3,4,3,3,2,3,4,1,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,2,2,7,2,4,5,1,8,3,5,2,6,5,6,3,6,5,6,4,6,6,5,5,2,5,5,6,5,6,4
28305,IT,1,90,180,72,19,5,4,4,2,2,1,4,2,3,3,1,6,0,0,2,0,3,7,2,1,3,1,6,2,2,4,2,2,8,4,3,2,7,5,4,8,5,3,4,3,4,1,9,9,6,5,7,2,4,4,1,4,4,1,4,3,4,4,4,2,NA,3,2,3,3,4,4,3,3,2,2,8,3,4,2,4,4,4,4,3,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,3,3,2,3,2,1,2,2,3,5,8,9,10,3,4,3,4,4,5,5,4,4,4,4,6,4,6,6,4,4,4,5,6,5,5
9317,DE,1,30,60,33,13,5,2,5,5,2,2,2,2,3,1,8,8,0,1,1,0,3,8,7,3,3,2,3,4,1,4,2,3,1,3,3,3,5,5,5,7,5,3,2,2,4,1,9,2,2,2,1,2,4,4,2,3,4,2,5,5,4,4,4,3,NA,3,2,2,4,5,3,4,4,1,3,8,5,3,4,4,4,2,NA,3,4,4,4,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,3,3,2,2,2,2,2,1,3,4,5,0,4,3,5,4,4,2,4,4,4,4,5,4,4,5,3,5,2,5,4,5,5,5,3
16841,FR,1,60,60,35,17,5,5,6,3,3,1,2,1,2,0,8,7,0,0,3,0,NA,5,6,0,3,7,8,5,2,5,1,4,8,4,4,4,9,9,5,7,6,4,4,4,4,1,8,8,6,3,5,3,2,4,1,3,4,3,4,4,4,4,2,2,NA,2,3,3,2,4,2,5,4,6,5,8,7,2,5,5,1,2,2,5,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,3,3,3,3,3,2,2,2,5,3,1,10,10,8,4,4,3,6,3,4,3,3,6,6,6,6,6,5,6,2,3,5,6,6,4,4
33206,NL,1,120,30,81,8,5,8,8,5,2,3,2,2,2,5,5,6,3,5,2,5,NA,5,7,5,6,4,1,5,1,2,1,2,2,4,4,3,5,9,6,9,4,3,4,3,3,2,8,2,7,3,7,2,2,2,1,2,4,2,4,3,4,4,5,3,NA,5,4,6,2,4,4,3,4,6,4,8,8,4,4,3,4,3,4,2,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,4,3,3,2,2,1,1,2,2,4,9,0,6,4,4,3,5,4,6,3,5,6,5,4,5,5,2,5,1,5,4,5,6,4,4
39996,RU,1,120,NA,62,14,1,8,7,5,1,2,2,2,3,5,4,5,5,4,3,3,3,7,2,2,2,3,2,5,5,1,5,1,2,2,2,2,2,2,1,7,1,0,1,3,3,1,7,8,3,3,3,3,3,3,4,2,4,4,4,4,4,4,4,4,NA,3,7,8,1,4,4,3,2,1,1,10,4,2,4,4,2,2,3,3,4,3,4,3,NA,NA,NA,NA,NA,NA,4,3,3,NA,NA,NA,4,3,3,2,NA,NA,1,2,2,3,NA,10,7,6,3,3,5,3,4,4,5,2,4,5,3,4,5,5,5,3,5,6,6,5,5,2
17213,FR,2,30,NA,54,9,1,8,10,4,3,1,1,1,1,5,10,5,7,6,NA,NA,NA,NA,2,8,9,5,6,3,5,1,5,1,NA,NA,NA,NA,NA,10,8,6,5,0,3,3,2,3,10,5,10,1,7,NA,NA,NA,NA,NA,1,NA,5,2,3,4,NA,1,NA,3,3,5,3,3,2,4,NA,4,1,10,8,3,5,5,NA,1,2,3,5,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,1,5,4,0,0,1,2,5,2,4,2,4,3,NA,5,4,5,6,6,2,6,2,6,1,1,6,2,2
14543,FI,2,60,NA,72,12,1,8,9,9,2,2,1,3,2,7,9,9,7,6,7,7,NA,7,7,6,7,9,7,4,2,4,2,4,7,3,2,2,7,9,8,8,7,1,2,3,3,2,8,8,8,2,2,3,4,4,2,3,2,2,4,4,4,3,3,2,NA,3,6,6,3,5,2,4,4,7,6,9,9,3,4,4,2,2,2,4,2,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,3,3,NA,NA,3,2,NA,2,2,1,4,8,5,6,3,4,1,6,2,6,4,4,5,2,5,6,5,2,4,2,6,2,6,6,5,4
23577,IE,1,300,300,53,22,5,6,5,7,1,4,4,5,5,8,10,9,8,8,8,8,3,5,7,7,7,9,8,4,1,5,3,3,9,3,2,3,8,9,9,9,3,3,3,3,4,1,9,9,5,2,2,4,4,4,1,5,5,1,5,5,1,4,2,3,NA,2,5,6,4,4,4,4,2,8,6,10,10,4,5,4,4,2,2,5,2,3,3,3,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA,2,3,3,4,3,2,1,1,1,4,4,7,7,6,4,6,5,6,6,6,5,5,5,5,6,6,6,5,6,3,6,6,6,6,5,5
11352,EE,2,30,120,50,12,5,6,5,5,2,3,1,3,1,5,4,5,4,6,5,6,NA,7,4,4,5,7,6,4,2,4,2,3,4,3,3,3,5,5,4,6,2,2,3,2,3,1,4,4,0,1,1,2,4,2,4,4,5,4,5,4,4,5,4,5,NA,3,4,6,3,4,5,2,7,3,3,8,8,2,2,3,2,2,2,3,4,4,4,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,2,2,2,2,3,4,4,5,4,7,3,4,3,5,3,4,2,3,3,4,5,5,4,2,5,2,2,2,5,5,3,4
29778,IT,1,30,240,25,12,5,3,0,0,3,1,4,1,4,0,0,0,0,0,2,2,NA,8,0,0,0,0,0,5,1,5,1,4,9,1,1,1,0,0,1,6,7,1,3,3,5,1,7,7,0,1,1,2,4,3,1,1,1,1,5,5,4,5,3,1,NA,2,5,6,2,5,2,4,NA,3,0,10,10,2,2,4,4,4,4,3,1,5,5,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,4,4,4,4,3,4,3,0,0,NA,2,6,4,5,5,6,4,5,5,5,4,6,6,6,6,4,5,5,5,5,2,5
17778,FR,2,20,120,35,17,5,5,6,4,3,2,2,1,3,2,4,5,1,1,1,5,NA,5,4,4,4,3,4,2,1,5,1,5,4,4,3,3,6,6,5,8,4,2,3,3,4,1,7,6,3,1,2,4,3,4,2,3,5,3,5,5,5,3,4,2,NA,3,3,3,2,5,4,2,4,6,4,9,6,4,5,5,2,4,3,3,3,2,4,2,NA,NA,NA,2,3,2,NA,NA,NA,NA,NA,NA,2,1,3,2,3,2,1,2,4,1,1,7,0,9,4,6,3,6,5,6,3,4,6,6,6,6,6,3,5,1,6,4,6,6,2,5
21383,HU,1,10,NA,36,11,2,1,1,1,3,1,2,1,1,0,0,0,0,0,0,NA,3,NA,0,0,0,0,0,5,3,1,3,1,0,2,1,1,0,0,0,4,6,3,3,3,5,1,10,6,4,3,1,1,NA,NA,2,2,5,1,5,5,NA,4,4,3,NA,4,0,2,2,5,NA,5,10,4,0,10,10,5,5,3,4,3,1,1,3,5,5,2,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,4,NA,NA,3,3,NA,NA,NA,2,2,1,0,0,5,2,6,6,6,6,5,5,4,4,3,6,6,6,6,6,6,5,5,6,6,4,6
8080,DE,1,120,NA,88,14,1,7,7,5,1,3,4,4,4,8,7,9,7,6,6,6,4,7,8,8,7,8,9,3,4,2,3,4,10,4,3,4,5,6,6,7,4,3,3,1,2,2,8,7,7,2,1,4,3,4,3,4,3,2,4,3,2,3,2,1,NA,3,3,3,2,4,5,4,2,7,5,8,7,3,2,4,3,2,3,4,3,3,3,1,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,3,4,NA,1,2,4,3,0,0,9,3,5,4,3,5,6,5,3,3,5,4,5,5,5,5,4,5,4,6,5,5,5
20500,HU,1,30,120,31,12,5,4,3,1,4,1,1,1,1,4,5,7,3,2,3,1,NA,NA,5,5,6,5,6,5,3,2,2,2,1,4,2,2,4,2,5,7,4,4,3,4,4,1,10,6,3,1,1,2,NA,NA,2,4,2,4,4,4,2,3,4,2,NA,3,6,6,4,4,4,4,2,6,2,7,5,4,3,3,3,4,3,3,4,4,4,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,4,4,2,1,3,2,2,7,6,8,4,5,5,4,6,6,4,3,4,5,5,6,5,6,5,3,5,5,6,5,3,5
26759,IL,1,180,125,69,11,4,5,5,4,4,1,1,1,1,3,7,10,2,0,0,0,NA,6,2,0,0,0,0,5,4,5,1,3,8,4,2,1,1,1,2,9,5,0,3,4,5,1,6,0,0,7,5,2,1,4,2,5,5,1,4,4,1,2,4,2,NA,4,8,7,3,4,3,4,5,0,1,10,10,2,2,2,1,2,2,5,NA,NA,NA,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,3,NA,NA,1,1,1,5,2,5,0,2,2,6,1,6,2,6,6,6,4,3,6,4,5,5,5,2,5,5,5,5,5,5
9557,DE,2,30,120,36,19,5,7,7,6,3,3,1,3,3,6,7,7,5,5,7,7,NA,6,7,4,6,4,6,2,1,4,2,3,5,3,2,2,4,5,2,9,5,4,3,2,4,1,8,8,0,1,1,1,3,3,2,2,5,1,5,3,4,2,3,1,NA,4,6,4,3,4,5,2,4,3,7,7,4,4,4,4,5,4,4,3,4,2,5,2,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,1,2,3,4,2,1,2,2,4,3,3,9,5,8,4,6,4,3,4,5,5,5,4,4,6,6,5,6,6,4,2,5,6,5,3,5
19566,GB,2,0,360,28,11,5,5,7,6,4,2,1,1,2,3,1,4,1,1,1,2,3,5,5,5,5,7,4,4,1,5,1,5,5,3,3,3,5,6,7,9,7,5,2,3,3,1,7,7,5,2,2,5,5,5,2,3,3,2,4,4,3,3,3,2,NA,2,7,7,4,4,4,4,7,7,7,10,5,5,2,4,2,4,4,5,5,3,4,2,NA,NA,NA,3,3,1,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,1,3,3,3,5,10,10,3,3,6,1,6,5,6,6,4,6,6,2,5,6,3,5,4,5,4,6,5,4,3
33694,NL,1,90,30,71,16,5,8,3,3,2,3,2,3,2,7,9,7,5,5,7,7,3,7,7,7,8,5,7,4,2,4,2,4,8,4,4,4,8,7,5,8,6,3,2,4,4,2,8,5,0,1,1,2,4,4,1,3,4,1,4,4,3,3,2,2,NA,2,1,5,4,5,2,3,6,9,1,10,5,2,4,4,2,3,4,2,3,2,3,2,NA,NA,NA,1,3,4,NA,NA,NA,NA,NA,NA,2,3,3,3,3,2,1,1,1,1,4,10,10,9,4,2,2,5,4,5,4,6,4,4,5,6,5,3,3,2,5,3,6,5,5,4
41291,RU,1,100,NA,62,14,2,1,8,3,1,1,1,1,1,2,5,6,6,2,0,0,NA,5,2,2,2,0,0,5,1,1,5,1,1,1,1,1,1,1,1,3,1,0,1,3,3,1,4,1,1,3,3,1,5,1,5,5,5,5,3,1,1,4,4,5,NA,4,9,9,1,1,5,4,7,0,0,10,10,2,2,2,2,2,2,1,1,1,1,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,NA,NA,4,3,2,3,NA,NA,NA,1,4,6,6,6,6,6,6,5,6,6,4,6,6,5,5,4,5,6,6,6,6,2
24124,IE,2,30,300,41,13,5,6,6,6,3,2,2,3,2,6,5,9,3,4,5,4,NA,6,6,6,9,6,4,2,1,5,1,3,3,3,2,3,6,6,6,9,6,3,4,3,5,1,9,3,3,2,2,2,2,2,2,1,5,1,5,5,4,3,3,2,NA,4,4,3,4,4,4,4,2,3,2,8,7,4,4,4,4,2,2,3,2,2,5,3,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,2,3,4,2,3,2,1,2,2,4,3,0,0,8,4,5,5,6,4,6,4,3,6,4,5,6,6,5,6,4,5,5,6,6,4,5
32218,LT,1,240,NA,62,13,1,7,6,5,2,2,1,2,2,6,5,5,7,7,6,6,3,5,6,7,7,6,7,4,3,3,3,2,6,3,3,3,6,6,6,7,2,1,3,3,3,2,7,1,7,4,3,4,3,3,3,2,2,1,3,3,3,3,3,2,NA,3,4,4,3,3,3,3,NA,3,3,8,8,3,3,3,3,4,3,3,4,4,4,2,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,2,2,2,5,2,2,2,5,3,1,1,3,1,3,1,2,3,3,1,1,3,3,2,2,3,4,3,1,3,1
13133,ES,2,60,10,50,8,5,5,3,4,4,2,2,1,2,2,2,5,0,0,3,4,NA,4,2,2,4,2,1,4,1,5,1,5,9,2,2,2,1,6,4,7,2,2,3,2,3,2,10,8,8,4,7,3,4,4,2,2,2,1,5,5,5,4,3,3,NA,4,5,3,5,2,2,4,6,8,2,8,7,2,4,4,4,4,4,3,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,3,4,3,3,4,1,1,5,2,1,0,0,1,3,6,3,5,5,6,5,3,5,5,5,6,6,5,6,5,5,2,6,6,4,4
30033,IT,1,210,90,51,5,5,2,5,5,2,2,2,2,3,1,5,8,0,2,5,4,3,7,3,0,3,6,2,5,2,3,3,2,7,2,2,3,2,3,3,8,5,2,3,3,3,1,10,5,8,3,4,2,3,3,3,2,4,NA,5,4,3,4,4,3,NA,3,6,5,2,4,3,4,10,5,3,7,7,4,4,4,5,4,4,2,5,4,5,2,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,2,3,3,2,2,3,2,2,2,3,1,7,7,3,3,5,3,4,4,4,5,5,4,4,4,5,5,5,4,4,4,4,5,5,5,4
874,AT,1,30,NA,62,9,1,6,0,0,3,1,1,1,1,3,6,6,3,3,0,NA,4,10,0,0,8,6,8,5,1,5,5,1,0,2,2,2,0,6,0,8,5,2,3,4,3,1,10,2,10,4,6,1,5,1,3,1,4,1,5,5,3,1,1,2,NA,1,0,0,2,5,NA,4,3,5,7,10,10,4,5,4,NA,4,3,1,5,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,3,2,NA,1,NA,1,NA,2,2,1,10,10,1,2,2,2,5,5,5,2,6,2,2,4,6,5,4,6,2,5,5,6,2,2,4
